team,scenario_key,stage_game1,opponent_game1,p_win_game1,p_draw_game1,p_loss_game1,stage_game2,opponent_game2,p_win_game2,p_draw_game2,p_loss_game2,p_cenario,p_passa_cenario_cond
Eng. Física,LM2:Línguas e Relações Empresariais|LM3:Biologia,LM2,Línguas e Relações Empresariais,47.3282,0.0000,52.6718,LM3,Biologia,41.2214,0.0000,58.7786,0.1310,19.8473
Eng. Física,LM2:Design|LM3:Eng. Aeroespacial,LM2,Design,42.6357,0.0000,57.3643,LM3,Eng. Aeroespacial,44.1860,0.0000,55.8140,0.1290,27.1318
Eng. Física,LM2:Eng. Civil|LM3:MTC,LM2,Eng. Civil,46.7742,0.0000,53.2258,LM3,MTC,44.3548,0.0000,55.6452,0.1240,22.5806
Eng. Física,LM2:Eng. Civil|LM3:Biologia,LM2,Eng. Civil,39.3443,0.0000,60.6557,LM3,Biologia,40.1639,0.0000,59.8361,0.1220,25.4098
Eng. Física,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,38.2353,0.0000,61.7647,LM3,Tecnologias de Informação,50.9804,0.0000,49.0196,0.1020,23.5294
Eng. Física,LM2:Design|LM3:Biotecnologia,LM2,Design,44.4444,0.0000,55.5556,LM3,Biotecnologia,42.4242,0.0000,57.5758,0.0990,29.2929
Eng. Física,LM2:Design|LM3:Matemática,LM2,Design,45.0549,0.0000,54.9451,LM3,Matemática,49.4505,0.0000,50.5495,0.0910,18.6813
Eng. Física,LM2:Design|LM3:Eng. Informática,LM2,Design,49.2308,0.0000,50.7692,LM3,Eng. Informática,38.4615,0.0000,61.5385,0.0650,20.0000
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:Biologia,LM2,Gestão e Planeamento em Turismo,44.4444,0.0000,55.5556,LM3,Biologia,34.9206,0.0000,65.0794,0.0630,15.8730
Eng. Física,LM2:Gestão e Planeamento em Turismo|LM3:MTC,LM2,Gestão e Planeamento em Turismo,30.4348,0.0000,69.5652,LM3,MTC,43.4783,0.0000,56.5217,0.0460,34.7826
Eng. Física,LM2:Design|LM3:MTC,LM2,Design,37.2093,0.0000,62.7907,LM3,MTC,32.5581,0.0000,67.4419,0.0430,11.6279
Eng. Física,LM2:Design|LM3:Biologia,LM2,Design,54.8387,0.0000,45.1613,LM3,Biologia,35.4839,0.0000,64.5161,0.0310,22.5806
Eng. Física,LM2:Biologia e Geologia|LM3:Matemática,LM2,Biologia e Geologia,53.8462,0.0000,46.1538,LM3,Matemática,15.3846,0.0000,84.6154,0.0130,15.3846
Eng. Física,LM2:Biologia e Geologia|LM3:Tecnologias de Informação,LM2,Biologia e Geologia,11.1111,0.0000,88.8889,LM3,Tecnologias de Informação,55.5556,0.0000,44.4444,0.0090,11.1111
Eng. Física,LM2:Biologia e Geologia|LM3:Biotecnologia,LM2,Biologia e Geologia,75.0000,0.0000,25.0000,LM3,Biotecnologia,75.0000,0.0000,25.0000,0.0080,75.0000
Eng. Física,LM2:Biologia e Geologia|LM3:Eng. Aeroespacial,LM2,Biologia e Geologia,40.0000,0.0000,60.0000,LM3,Eng. Aeroespacial,20.0000,0.0000,80.0000,0.0050,20.0000
Eng. Física,LM2:Biologia e Geologia|LM3:Eng. Informática,LM2,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Eng. Informática,50.0000,0.0000,50.0000,0.0020,50.0000
Eng. Física,LM2:Biologia e Geologia|LM3:MTC,LM2,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,MTC,50.0000,0.0000,50.0000,0.0020,0.0000
Eng. Física,LM2:Biologia e Geologia|LM3:Biologia,LM2,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Biologia,100.0000,0.0000,0.0000,0.0020,100.0000
Eng. Informática,LM1:Línguas e Relações Empresariais|LM3:Administração Pública,LM1,Línguas e Relações Empresariais,54.8341,0.0000,45.1659,LM3,Administração Pública,55.0505,0.0000,44.9495,1.3860,29.8701
Eng. Informática,LM1:Contabilidade|LM3:Administração Pública,LM1,Contabilidade,55.8974,0.0000,44.1026,LM3,Administração Pública,54.8718,0.0000,45.1282,1.3650,41.0256
Eng. Informática,LM1:Eng. Civil|LM3:Administração Pública,LM1,Eng. Civil,55.5970,0.0000,44.4030,LM3,Administração Pública,55.2239,0.0000,44.7761,1.3400,40.8955
Eng. Informática,LM1:Línguas e Relações Empresariais|LM3:Eng. Biomédica,LM1,Línguas e Relações Empresariais,55.3629,0.0000,44.6371,LM3,Eng. Biomédica,56.8797,0.0000,43.1203,0.9230,30.4442
Eng. Informática,LM1:Eng. Civil|LM3:Eng. Biomédica,LM1,Eng. Civil,56.9414,0.0000,43.0586,LM3,Eng. Biomédica,54.9892,0.0000,45.0108,0.9220,42.8416
Eng. Informática,LM1:Contabilidade|LM3:Eng. Biomédica,LM1,Contabilidade,58.9120,0.0000,41.0880,LM3,Eng. Biomédica,55.3241,0.0000,44.6759,0.8640,43.5185
Eng. Informática,LM1:Gestão e Planeamento em Turismo|LM3:Administração Pública,LM1,Gestão e Planeamento em Turismo,53.0081,0.0000,46.9919,LM3,Administração Pública,54.1463,0.0000,45.8537,0.6150,29.2683
Eng. Informática,LM1:Línguas e Relações Empresariais|LM3:Eng. Computacional,LM1,Línguas e Relações Empresariais,56.5130,0.0000,43.4870,LM3,Eng. Computacional,56.7134,0.0000,43.2866,0.4990,32.2645
Eng. Informática,LM1:Contabilidade|LM3:Eng. Computacional,LM1,Contabilidade,53.5714,0.0000,46.4286,LM3,Eng. Computacional,51.6807,0.0000,48.3193,0.4760,38.6555
Eng. Informática,LM1:Eng. Civil|LM3:Eng. Computacional,LM1,Eng. Civil,58.5106,0.0000,41.4894,LM3,Eng. Computacional,57.2340,0.0000,42.7660,0.4700,44.6809
Eng. Informática,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Biomédica,LM1,Gestão e Planeamento em Turismo,57.1090,0.0000,42.8910,LM3,Eng. Biomédica,54.2654,0.0000,45.7346,0.4220,29.6209
Eng. Informática,LM1:Contabilidade|LM3:Eng. Física,LM1,Contabilidade,57.2308,0.0000,42.7692,LM3,Eng. Física,60.3077,0.0000,39.6923,0.3250,44.0000
Eng. Informática,LM1:Línguas e Relações Empresariais|LM3:Eng. Física,LM1,Línguas e Relações Empresariais,56.3934,0.0000,43.6066,LM3,Eng. Física,55.7377,0.0000,44.2623,0.3050,32.1311
Eng. Informática,LM1:Eng. Civil|LM3:Eng. Física,LM1,Eng. Civil,61.4815,0.0000,38.5185,LM3,Eng. Física,55.9259,0.0000,44.0741,0.2700,42.5926
Eng. Informática,LM1:Design|LM3:Administração Pública,LM1,Design,59.6078,0.0000,40.3922,LM3,Administração Pública,56.4706,0.0000,43.5294,0.2550,43.5294
Eng. Informática,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Computacional,LM1,Gestão e Planeamento em Turismo,48.5232,0.0000,51.4768,LM3,Eng. Computacional,58.2278,0.0000,41.7722,0.2370,29.9578
Eng. Informática,LM1:Design|LM3:Eng. Biomédica,LM1,Design,66.2921,0.0000,33.7079,LM3,Eng. Biomédica,55.0562,0.0000,44.9438,0.1780,43.8202
Eng. Informática,LM1:Gestão e Planeamento em Turismo|LM3:Eng. Física,LM1,Gestão e Planeamento em Turismo,55.3333,0.0000,44.6667,LM3,Eng. Física,64.6667,0.0000,35.3333,0.1500,34.0000
Eng. Informática,LM1:Línguas e Relações Empresariais|LM3:Gestão,LM1,Línguas e Relações Empresariais,51.4019,0.0000,48.5981,LM3,Gestão,58.8785,0.0000,41.1215,0.1070,41.1215
Eng. Informática,LM1:Design|LM3:Eng. Computacional,LM1,Design,55.5556,0.0000,44.4444,LM3,Eng. Computacional,64.6465,0.0000,35.3535,0.0990,47.4747
Eng. Informática,LM1:Eng. Civil|LM3:Gestão,LM1,Eng. Civil,60.6061,0.0000,39.3939,LM3,Gestão,53.5354,0.0000,46.4646,0.0990,37.3737
Eng. Informática,LM1:Contabilidade|LM3:Gestão,LM1,Contabilidade,56.2500,0.0000,43.7500,LM3,Gestão,57.5000,0.0000,42.5000,0.0800,35.0000
Eng. Informática,LM1:Design|LM3:Eng. Física,LM1,Design,58.4615,0.0000,41.5385,LM3,Eng. Física,61.5385,0.0000,38.4615,0.0650,47.6923
Eng. Informática,LM1:Gestão e Planeamento em Turismo|LM3:Gestão,LM1,Gestão e Planeamento em Turismo,60.5263,0.0000,39.4737,LM3,Gestão,52.6316,0.0000,47.3684,0.0380,55.2632
Eng. Informática,LM1:Biologia e Geologia|LM3:Administração Pública,LM1,Biologia e Geologia,55.0000,0.0000,45.0000,LM3,Administração Pública,50.0000,0.0000,50.0000,0.0200,35.0000
Eng. Informática,LM1:Design|LM3:Gestão,LM1,Design,55.0000,0.0000,45.0000,LM3,Gestão,30.0000,0.0000,70.0000,0.0200,20.0000
Eng. Informática,LM1:Biologia e Geologia|LM3:Eng. Biomédica,LM1,Biologia e Geologia,44.4444,0.0000,55.5556,LM3,Eng. Biomédica,44.4444,0.0000,55.5556,0.0090,22.2222
Eng. Informática,LM1:Biologia e Geologia|LM3:Eng. Computacional,LM1,Biologia e Geologia,40.0000,0.0000,60.0000,LM3,Eng. Computacional,60.0000,0.0000,40.0000,0.0050,60.0000
Eng. Informática,LM1:Biologia e Geologia|LM3:Eng. Física,LM1,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Eng. Física,50.0000,0.0000,50.0000,0.0020,0.0000
Eng. Informática,LM1:Biologia e Geologia|LM3:Gestão,LM1,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Gestão,0.0000,0.0000,100.0000,0.0010,0.0000
Gestão,LM2:Contabilidade|LM3:Eng. Aeroespacial,LM2,Contabilidade,46.4115,0.0000,53.5885,LM3,Eng. Aeroespacial,43.5407,0.0000,56.4593,0.2090,34.4498
Gestão,LM2:Eng. Civil|LM3:Tecnologias de Informação,LM2,Eng. Civil,51.3966,0.0000,48.6034,LM3,Tecnologias de Informação,41.3408,0.0000,58.6592,0.1790,19.5531
Gestão,LM2:Eng. Civil|LM3:Eng. Aeroespacial,LM2,Eng. Civil,37.8049,0.0000,62.1951,LM3,Eng. Aeroespacial,44.5122,0.0000,55.4878,0.1640,28.0488
Gestão,LM2:Línguas e Relações Empresariais|LM3:Eng. Aeroespacial,LM2,Línguas e Relações Empresariais,41.7178,0.0000,58.2822,LM3,Eng. Aeroespacial,49.6933,0.0000,50.3067,0.1630,25.1534
Gestão,LM2:Línguas e Relações Empresariais|LM3:Biotecnologia,LM2,Línguas e Relações Empresariais,48.2993,0.0000,51.7007,LM3,Biotecnologia,43.5374,0.0000,56.4626,0.1470,21.7687
Gestão,LM2:Eng. Civil|LM3:Matemática,LM2,Eng. Civil,39.7260,0.0000,60.2740,LM3,Matemática,45.2055,0.0000,54.7945,0.1460,20.5479
Gestão,LM2:Línguas e Relações Empresariais|LM3:Tecnologias de Informação,LM2,Línguas e Relações Empresariais,43.4483,0.0000,56.5517,LM3,Tecnologias de Informação,40.6897,0.0000,59.3103,0.1450,28.2759
Gestão,LM2:Contabilidade|LM3:Matemática,LM2,Contabilidade,48.9209,0.0000,51.0791,LM3,Matemática,51.7986,0.0000,48.2014,0.1390,23.0216
Gestão,LM2:Contabilidade|LM3:Tecnologias de Informação,LM2,Contabilidade,39.7059,0.0000,60.2941,LM3,Tecnologias de Informação,39.7059,0.0000,60.2941,0.1360,13.9706
Gestão,LM2:Eng. Civil|LM3:Biotecnologia,LM2,Eng. Civil,52.7132,0.0000,47.2868,LM3,Biotecnologia,40.3101,0.0000,59.6899,0.1290,37.9845
Gestão,LM2:Contabilidade|LM3:Biotecnologia,LM2,Contabilidade,50.7937,0.0000,49.2063,LM3,Biotecnologia,46.8254,0.0000,53.1746,0.1260,34.9206
Gestão,LM2:Línguas e Relações Empresariais|LM3:Matemática,LM2,Línguas e Relações Empresariais,45.6897,0.0000,54.3103,LM3,Matemática,41.3793,0.0000,58.6207,0.1160,31.8966
Gestão,LM2:Línguas e Relações Empresariais|LM3:Eng. Informática,LM2,Línguas e Relações Empresariais,39.2523,0.0000,60.7477,LM3,Eng. Informática,41.1215,0.0000,58.8785,0.1070,19.6262
Gestão,LM2:Eng. Civil|LM3:Eng. Informática,LM2,Eng. Civil,31.3131,0.0000,68.6869,LM3,Eng. Informática,46.4646,0.0000,53.5354,0.0990,16.1616
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Aeroespacial,LM2,Gestão e Planeamento em Turismo,45.5556,0.0000,54.4444,LM3,Eng. Aeroespacial,45.5556,0.0000,54.4444,0.0900,20.0000
Gestão,LM2:Contabilidade|LM3:Eng. Informática,LM2,Contabilidade,45.0000,0.0000,55.0000,LM3,Eng. Informática,42.5000,0.0000,57.5000,0.0800,30.0000
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:Tecnologias de Informação,LM2,Gestão e Planeamento em Turismo,44.5946,0.0000,55.4054,LM3,Tecnologias de Informação,51.3514,0.0000,48.6486,0.0740,39.1892
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:Biotecnologia,LM2,Gestão e Planeamento em Turismo,55.3846,0.0000,44.6154,LM3,Biotecnologia,55.3846,0.0000,44.6154,0.0650,30.7692
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:Matemática,LM2,Gestão e Planeamento em Turismo,39.2857,0.0000,60.7143,LM3,Matemática,37.5000,0.0000,62.5000,0.0560,28.5714
Gestão,LM2:Contabilidade|LM3:MTC,LM2,Contabilidade,52.8302,0.0000,47.1698,LM3,MTC,52.8302,0.0000,47.1698,0.0530,32.0755
Gestão,LM2:Eng. Civil|LM3:MTC,LM2,Eng. Civil,53.0612,0.0000,46.9388,LM3,MTC,36.7347,0.0000,63.2653,0.0490,20.4082
Gestão,LM2:Contabilidade|LM3:Biologia,LM2,Contabilidade,45.6522,0.0000,54.3478,LM3,Biologia,39.1304,0.0000,60.8696,0.0460,34.7826
Gestão,LM2:Línguas e Relações Empresariais|LM3:MTC,LM2,Línguas e Relações Empresariais,35.7143,0.0000,64.2857,LM3,MTC,38.0952,0.0000,61.9048,0.0420,23.8095
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:Eng. Informática,LM2,Gestão e Planeamento em Turismo,39.4737,0.0000,60.5263,LM3,Eng. Informática,47.3684,0.0000,52.6316,0.0380,18.4211
Gestão,LM2:Eng. Civil|LM3:Biologia,LM2,Eng. Civil,61.1111,0.0000,38.8889,LM3,Biologia,30.5556,0.0000,69.4444,0.0360,36.1111
Gestão,LM2:Design|LM3:Eng. Aeroespacial,LM2,Design,38.2353,0.0000,61.7647,LM3,Eng. Aeroespacial,38.2353,0.0000,61.7647,0.0340,23.5294
Gestão,LM2:Línguas e Relações Empresariais|LM3:Biologia,LM2,Línguas e Relações Empresariais,60.6061,0.0000,39.3939,LM3,Biologia,60.6061,0.0000,39.3939,0.0330,42.4242
Gestão,LM2:Design|LM3:Tecnologias de Informação,LM2,Design,60.7143,0.0000,39.2857,LM3,Tecnologias de Informação,32.1429,0.0000,67.8571,0.0280,14.2857
Gestão,LM2:Design|LM3:Biotecnologia,LM2,Design,42.3077,0.0000,57.6923,LM3,Biotecnologia,46.1538,0.0000,53.8462,0.0260,26.9231
Gestão,LM2:Design|LM3:Matemática,LM2,Design,45.8333,0.0000,54.1667,LM3,Matemática,37.5000,0.0000,62.5000,0.0240,16.6667
Gestão,LM2:Design|LM3:Eng. Informática,LM2,Design,40.0000,0.0000,60.0000,LM3,Eng. Informática,70.0000,0.0000,30.0000,0.0200,35.0000
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:Biologia,LM2,Gestão e Planeamento em Turismo,47.3684,0.0000,52.6316,LM3,Biologia,57.8947,0.0000,42.1053,0.0190,26.3158
Gestão,LM2:Gestão e Planeamento em Turismo|LM3:MTC,LM2,Gestão e Planeamento em Turismo,50.0000,0.0000,50.0000,LM3,MTC,57.1429,0.0000,42.8571,0.0140,50.0000
Gestão,LM2:Design|LM3:MTC,LM2,Design,66.6667,0.0000,33.3333,LM3,MTC,25.0000,0.0000,75.0000,0.0120,25.0000
Gestão,LM2:Design|LM3:Biologia,LM2,Design,20.0000,0.0000,80.0000,LM3,Biologia,80.0000,0.0000,20.0000,0.0050,20.0000
Gestão,LM2:Biologia e Geologia|LM3:Tecnologias de Informação,LM2,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Tecnologias de Informação,66.6667,0.0000,33.3333,0.0030,66.6667
Gestão,LM2:Biologia e Geologia|LM3:Biotecnologia,LM2,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Biotecnologia,100.0000,0.0000,0.0000,0.0030,100.0000
Gestão,LM2:Biologia e Geologia|LM3:Matemática,LM2,Biologia e Geologia,50.0000,0.0000,50.0000,LM3,Matemática,50.0000,0.0000,50.0000,0.0020,0.0000
Gestão,LM2:Biologia e Geologia|LM3:MTC,LM2,Biologia e Geologia,0.0000,0.0000,100.0000,LM3,MTC,0.0000,0.0000,100.0000,0.0010,0.0000
Gestão,LM2:Biologia e Geologia|LM3:Eng. Informática,LM2,Biologia e Geologia,100.0000,0.0000,0.0000,LM3,Eng. Informática,100.0000,0.0000,0.0000,0.0010,100.0000
Gestão e Planeamento em Turismo,LM1:Eng. Aeroespacial|LM2:Administração Pública,LM1,Eng. Aeroespacial,47.3515,0.0000,52.6485,LM2,Administração Pública,57.3034,0.0000,42.6966,1.2460,36.9984
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Administração Pública,LM1,Tecnologias de Informação,44.2500,0.0000,55.7500,LM2,Administração Pública,57.2500,0.0000,42.7500,1.2000,25.8333
Gestão e Planeamento em Turismo,LM1:Biotecnologia|LM2:Administração Pública,LM1,Biotecnologia,45.3017,0.0000,54.6983,LM2,Administração Pública,54.4016,0.0000,45.5984,1.0110,35.5094
Gestão e Planeamento em Turismo,LM1:Eng. Aeroespacial|LM2:Eng. Biomédica,LM1,Eng. Aeroespacial,45.4009,0.0000,54.5991,LM2,Eng. Biomédica,58.6085,0.0000,41.3915,0.8480,37.7358
Gestão e Planeamento em Turismo,LM1:Matemática|LM2:Administração Pública,LM1,Matemática,44.9640,0.0000,55.0360,LM2,Administração Pública,56.3549,0.0000,43.6451,0.8340,24.9400
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Eng. Biomédica,LM1,Tecnologias de Informação,42.9907,0.0000,57.0093,LM2,Eng. Biomédica,54.7397,0.0000,45.2603,0.7490,22.8304
Gestão e Planeamento em Turismo,LM1:Biotecnologia|LM2:Eng. Biomédica,LM1,Biotecnologia,48.7482,0.0000,51.2518,LM2,Eng. Biomédica,56.4065,0.0000,43.5935,0.6790,38.4389
Gestão e Planeamento em Turismo,LM1:Eng. Informática|LM2:Administração Pública,LM1,Eng. Informática,46.9919,0.0000,53.0081,LM2,Administração Pública,57.0732,0.0000,42.9268,0.6150,36.5854
Gestão e Planeamento em Turismo,LM1:Matemática|LM2:Eng. Biomédica,LM1,Matemática,51.3011,0.0000,48.6989,LM2,Eng. Biomédica,56.3197,0.0000,43.6803,0.5380,28.6245
Gestão e Planeamento em Turismo,LM1:Eng. Aeroespacial|LM2:Eng. Computacional,LM1,Eng. Aeroespacial,45.5319,0.0000,54.4681,LM2,Eng. Computacional,52.5532,0.0000,47.4468,0.4700,34.4681
Gestão e Planeamento em Turismo,LM1:Eng. Informática|LM2:Eng. Biomédica,LM1,Eng. Informática,42.8910,0.0000,57.1090,LM2,Eng. Biomédica,58.0569,0.0000,41.9431,0.4220,36.4929
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Eng. Computacional,LM1,Tecnologias de Informação,41.8660,0.0000,58.1340,LM2,Eng. Computacional,58.1340,0.0000,41.8660,0.4180,24.1627
Gestão e Planeamento em Turismo,LM1:Biotecnologia|LM2:Eng. Computacional,LM1,Biotecnologia,41.5254,0.0000,58.4746,LM2,Eng. Computacional,50.2825,0.0000,49.7175,0.3540,34.1808
Gestão e Planeamento em Turismo,LM1:Matemática|LM2:Eng. Computacional,LM1,Matemática,49.2537,0.0000,50.7463,LM2,Eng. Computacional,58.2090,0.0000,41.7910,0.3350,28.0597
Gestão e Planeamento em Turismo,LM1:MTC|LM2:Administração Pública,LM1,MTC,47.0199,0.0000,52.9801,LM2,Administração Pública,56.2914,0.0000,43.7086,0.3020,27.4834
Gestão e Planeamento em Turismo,LM1:Biologia|LM2:Administração Pública,LM1,Biologia,46.1794,0.0000,53.8206,LM2,Administração Pública,50.4983,0.0000,49.5017,0.3010,34.2193
Gestão e Planeamento em Turismo,LM1:Eng. Aeroespacial|LM2:Eng. Física,LM1,Eng. Aeroespacial,41.4062,0.0000,58.5938,LM2,Eng. Física,50.3906,0.0000,49.6094,0.2560,31.6406
Gestão e Planeamento em Turismo,LM1:Eng. Informática|LM2:Eng. Computacional,LM1,Eng. Informática,51.4768,0.0000,48.5232,LM2,Eng. Computacional,54.4304,0.0000,45.5696,0.2370,40.0844
Gestão e Planeamento em Turismo,LM1:Biotecnologia|LM2:Eng. Física,LM1,Biotecnologia,44.7826,0.0000,55.2174,LM2,Eng. Física,50.0000,0.0000,50.0000,0.2300,33.9130
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Eng. Física,LM1,Tecnologias de Informação,39.2857,0.0000,60.7143,LM2,Eng. Física,50.0000,0.0000,50.0000,0.2240,20.0893
Gestão e Planeamento em Turismo,LM1:MTC|LM2:Eng. Biomédica,LM1,MTC,42.1801,0.0000,57.8199,LM2,Eng. Biomédica,61.6114,0.0000,38.3886,0.2110,26.5403
Gestão e Planeamento em Turismo,LM1:Biologia|LM2:Eng. Biomédica,LM1,Biologia,54.3478,0.0000,45.6522,LM2,Eng. Biomédica,59.7826,0.0000,40.2174,0.1840,45.1087
Gestão e Planeamento em Turismo,LM1:Matemática|LM2:Eng. Física,LM1,Matemática,44.7674,0.0000,55.2326,LM2,Eng. Física,52.9070,0.0000,47.0930,0.1720,26.1628
Gestão e Planeamento em Turismo,LM1:Eng. Informática|LM2:Eng. Física,LM1,Eng. Informática,44.6667,0.0000,55.3333,LM2,Eng. Física,54.0000,0.0000,46.0000,0.1500,37.3333
Gestão e Planeamento em Turismo,LM1:MTC|LM2:Eng. Computacional,LM1,MTC,50.0000,0.0000,50.0000,LM2,Eng. Computacional,54.3478,0.0000,45.6522,0.1380,23.1884
Gestão e Planeamento em Turismo,LM1:Biologia|LM2:Eng. Computacional,LM1,Biologia,49.0566,0.0000,50.9434,LM2,Eng. Computacional,60.3774,0.0000,39.6226,0.1060,37.7358
Gestão e Planeamento em Turismo,LM1:Eng. Aeroespacial|LM2:Gestão,LM1,Eng. Aeroespacial,46.6667,0.0000,53.3333,LM2,Gestão,54.4444,0.0000,45.5556,0.0900,34.4444
Gestão e Planeamento em Turismo,LM1:Tecnologias de Informação|LM2:Gestão,LM1,Tecnologias de Informação,51.3514,0.0000,48.6486,LM2,Gestão,55.4054,0.0000,44.5946,0.0740,24.3243
Gestão e Planeamento em Turismo,LM1:Biotecnologia|LM2:Gestão,LM1,Biotecnologia,41.5385,0.0000,58.4615,LM2,Gestão,44.6154,0.0000,55.3846,0.0650,26.1538
Gestão e Planeamento em Turismo,LM1:Biologia|LM2:Eng. Física,LM1,Biologia,55.5556,0.0000,44.4444,LM2,Eng. Física,55.5556,0.0000,44.4444,0.0630,47.6190
Gestão e Planeamento em Turismo,LM1:Matemática|LM2:Gestão,LM1,Matemática,42.8571,0.0000,57.1429,LM2,Gestão,60.7143,0.0000,39.2857,0.0560,26.7857
Gestão e Planeamento em Turismo,LM1:MTC|LM2:Eng. Física,LM1,MTC,50.0000,0.0000,50.0000,LM2,Eng. Física,69.5652,0.0000,30.4348,0.0460,32.6087
Gestão e Planeamento em Turismo,LM1:Eng. Informática|LM2:Gestão,LM1,Eng. Informática,39.4737,0.0000,60.5263,LM2,Gestão,60.5263,0.0000,39.4737,0.0380,26.3158
Gestão e Planeamento em Turismo,LM1:Biologia|LM2:Gestão,LM1,Biologia,52.6316,0.0000,47.3684,LM2,Gestão,52.6316,0.0000,47.3684,0.0190,36.8421
Gestão e Planeamento em Turismo,LM1:MTC|LM2:Gestão,LM1,MTC,35.7143,0.0000,64.2857,LM2,Gestão,50.0000,0.0000,50.0000,0.0140,14.2857
Línguas e Relações Empresariais,LM1:Eng. Aeroespacial|LM2:Administração Pública,LM1,Eng. Aeroespacial,44.5396,0.0000,55.4604,LM2,Administração Pública,52.5339,0.0000,47.4661,2.8020,34.9036
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Administração Pública,LM1,Tecnologias de Informação,43.2927,0.0000,56.7073,LM2,Administração Pública,54.3445,0.0000,45.6555,2.6240,23.3994
Línguas e Relações Empresariais,LM1:Biotecnologia|LM2:Administração Pública,LM1,Biotecnologia,45.4207,0.0000,54.5793,LM2,Administração Pública,54.3468,0.0000,45.6532,2.1510,35.7508
Línguas e Relações Empresariais,LM1:Matemática|LM2:Administração Pública,LM1,Matemática,47.3657,0.0000,52.6343,LM2,Administração Pública,52.8900,0.0000,47.1100,1.9550,26.1893
Línguas e Relações Empresariais,LM1:Eng. Aeroespacial|LM2:Eng. Biomédica,LM1,Eng. Aeroespacial,44.5304,0.0000,55.4696,LM2,Eng. Biomédica,57.6796,0.0000,42.3204,1.8100,35.4696
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Eng. Biomédica,LM1,Tecnologias de Informação,43.0952,0.0000,56.9048,LM2,Eng. Biomédica,56.6071,0.0000,43.3929,1.6800,24.5833
Línguas e Relações Empresariais,LM1:Biotecnologia|LM2:Eng. Biomédica,LM1,Biotecnologia,43.4014,0.0000,56.5986,LM2,Eng. Biomédica,57.7551,0.0000,42.2449,1.4700,35.2381
Línguas e Relações Empresariais,LM1:Eng. Informática|LM2:Administração Pública,LM1,Eng. Informática,45.1659,0.0000,54.8341,LM2,Administração Pública,56.3492,0.0000,43.6508,1.3860,36.2193
Línguas e Relações Empresariais,LM1:Matemática|LM2:Eng. Biomédica,LM1,Matemática,46.0702,0.0000,53.9298,LM2,Eng. Biomédica,56.3545,0.0000,43.6455,1.1960,26.3378
Línguas e Relações Empresariais,LM1:Eng. Aeroespacial|LM2:Eng. Computacional,LM1,Eng. Aeroespacial,41.5861,0.0000,58.4139,LM2,Eng. Computacional,56.4797,0.0000,43.5203,1.0340,32.3985
Línguas e Relações Empresariais,LM1:Eng. Informática|LM2:Eng. Biomédica,LM1,Eng. Informática,44.6371,0.0000,55.3629,LM2,Eng. Biomédica,57.2048,0.0000,42.7952,0.9230,36.1863
Línguas e Relações Empresariais,LM1:Tecnologias de Informação|LM2:Eng. Computacional,LM1,Tecnologias de Informação,40.5316,0.0000,59.4684,LM2,Eng. Computacional,51.8272,0.0000,48.1728,0.9030,20.9302
Línguas e Relações Empresariais,LM1:Biotecnologia|LM2:Eng. Computacional,LM1,Biotecnologia,45.9494,0.0000,54.0506,LM2,Eng. Computacional,56.4557,0.0000,43.5443,0.7900,37.0886
Línguas e Relações Empresariais,LM1:MTC|LM2:Administração Pública,LM1,MTC,42.2680,0.0000,57.7320,LM2,Administração Pública,56.7010,0.0000,43.2990,0.6790,24.0059
Línguas e Relações Empresariais,LM1:Matemática|LM2:Eng. Computacional,LM1,Matemática,47.6480,0.0000,52.3520,LM2,Eng. Computacional,51.7451,0.0000,48.2549,0.6590,25.9484
Línguas e Relações Empresariais,LM1:Biologia|LM2:Administração Pública,LM1,Biologia,45.1342,0.0000,54.8658,LM2,Administração Pública,54.8658,0.0000,45.1342,0.5960,37.0805
Línguas e Relações Empresariais,LM1:Eng. Aeroespacial|LM2:Eng. Física,LM1,Eng. Aeroespacial,44.3082,0.0000,55.6918,LM2,Eng. Física,52.5394,0.0000,47.4606,0.5710,33.9755
